TowerInstruct-7B-v0.2|Qwen2.5-7B-Instruct|Qwen2.5-3B-Instruct|Llama-3.1-8B-Instruct|Mistral-7B-Instruct-v0.3|Llama-3.2-3B-Instruct|gpt-4o|gemma-2-2b-it|gemma-2-9b-it|Mixtral-8x7B-Instruct-v0.1|claude-3-5-sonnet|claude-3-haiku|gpt-4o-mini|TowerInstruct-Mistral-7B-v0.2
0.8418196439743042|0.8374043107032776|0.8483732342720032|0.8472038507461548|0.830498456954956|0.8190714120864868|0.8445714712142944|0.8444027900695801|0.8461889624595642|0.8430829048156738|0.8472304344177246|0.8445714712142944|0.8451358079910278|0.8426690101623535
0.8589563369750977|0.8187046051025391|0.8557567596435547|0.8591259717941284|0.8568215370178223|0.8554299473762512|0.8591259717941284|0.8293411731719971|0.844135582447052|0.8574163317680359|0.8591259717941284|0.8591259717941284|0.8574163317680359|0.8589287400245667
0.8434831500053406|0.8419719338417053|0.8413525819778442|0.8407979607582092|0.8247309923171997|0.8344520926475525|0.8443032503128052|0.8422791957855225|0.8434831500053406|0.8423370122909546|0.8441837430000305|0.8427509069442749|0.8450134992599487|0.8353492021560669
0.8537512421607971|0.844162106513977|0.8515528440475464|0.8497876524925232|0.840358555316925|0.8519492745399475|0.8515632748603821|0.8472846150398254|0.853303074836731|0.8518809080123901|0.8561083078384399|0.8503661751747131|0.849846363067627|0.8534213304519653
0.8723394870758057|0.8718346357345581|0.8639022707939148|0.8625466823577881|0.853622555732727|0.861048698425293|0.8702064752578735|0.8587626814842224|0.8723371028900146|0.8583704829216003|0.8700916767120361|0.8734296560287476|0.8685654997825623|0.8722007274627686
0.842810332775116|0.8508461713790894|0.8639464378356934|0.86246657371521|0.856902003288269|0.852042555809021|0.8476848602294922|0.8264243006706238|0.856204628944397|0.8524184226989746|0.859843373298645|0.8600543737411499|0.8591158986091614|0.861615777015686
0.8212003707885742|0.821916937828064|0.7948013544082642|0.830219030380249|0.8189569711685181|0.8028296232223511|0.8197200298309326|0.8208048343658447|0.8258202075958252|0.82880699634552|0.8232690095901489|0.8274343013763428|0.820244550704956|0.8252993226051331
0.8719625473022461|0.8728533983230591|0.8357812166213989|0.8674227595329285|0.8720515370368958|0.8686447143554688|0.871483564376831|0.8690992593765259|0.8732333183288574|0.8738831281661987|0.8722847700119019|0.8728175759315491|0.8738831281661987|0.8710461854934692
0.872113823890686|0.869774341583252|0.8719279766082764|0.8719226121902466|0.8700145483016968|0.8725018501281738|0.8733199238777161|0.8733205795288086|0.8730385303497314|0.869350016117096|0.8720967769622803|0.8738376498222351|0.8720433115959167|0.8725882768630981
0.82945716381073|0.8097560405731201|0.8359401226043701|0.8247514963150024|0.835300087928772|0.8284426927566528|0.8407692313194275|0.8361924886703491|0.8367692232131958|0.5523495674133301|0.8332211971282959|0.8261532783508301|0.8397223949432373|0.8372015953063965
0.8318941593170166|0.8294459581375122|0.8326882123947144|0.833493709564209|0.8375558853149414|0.8311362266540527|0.833766520023346|0.8324505686759949|0.834132969379425|0.8324992656707764|0.834301233291626|0.8379149436950684|0.8348772525787354|0.8352643847465515
0.853061854839325|0.8437875509262085|0.8536266684532166|0.8546078205108643|0.8367739319801331|0.8396401405334473|0.8517826199531555|0.8570778369903564|0.8448882102966309|0.8387994766235352|0.8548999428749084|0.8498091697692871|0.855463445186615|0.8552570343017578
0.8478876352310181|0.8576908111572266|0.8570612668991089|0.8419370055198669|0.8564803600311279|0.852304220199585|0.8509416580200195|0.8580892086029053|0.8600202202796936|0.8587607145309448|0.8500358462333679|0.8582637310028076|0.8617653846740723|0.8536279797554016
0.8423492908477783|0.8474228382110596|0.8399244546890259|0.8456111550331116|0.8019030094146729|0.8368195295333862|0.8403652310371399|0.8424632549285889|0.8410163521766663|0.836561918258667|0.8486661911010742|0.8413118720054626|0.8447564244270325|0.8436200022697449
0.8415776491165161|0.8393040895462036|0.8386543393135071|0.8429372310638428|0.840833306312561|0.8406851291656494|0.8449967503547668|0.836211085319519|0.8429433107376099|0.8405979871749878|0.8449967503547668|0.843837320804596|0.8437045812606812|0.8435558080673218
0.8492779731750488|0.8497796058654785|0.8504417538642883|0.8496594429016113|0.8434984683990479|0.8488097190856934|0.8493976593017578|0.8438185453414917|0.8507644534111023|0.8491348028182983|0.8499417304992676|0.849824845790863|0.8495317697525024|0.8418375253677368
0.8539866805076599|0.85463547706604|0.8564586639404297|0.8546054363250732|0.85439133644104|0.8552513122558594|0.8574910759925842|0.85439133644104|0.8550717830657959|0.8534498810768127|0.8574910759925842|0.85463547706604|0.8567653894424438|0.8546936511993408
0.8524690866470337|0.8564965724945068|0.8547765016555786|0.8418716788291931|0.8432045578956604|0.8516891598701477|0.8587843179702759|0.8516891598701477|0.8524690866470337|0.8418716788291931|0.8517246246337891|0.8555181622505188|0.8418716788291931|0.8516891598701477
0.823428213596344|0.8124074935913086|0.823150634765625|0.8230884671211243|0.8164644241333008|0.8249455690383911|0.824623167514801|0.8164087533950806|0.8294531106948853|0.8189741373062134|0.8251316547393799|0.8195712566375732|0.8251349925994873|0.8223292827606201
0.8346586227416992|0.8398085832595825|0.8301302194595337|0.8324311971664429|0.808763325214386|0.8224780559539795|0.8284809589385986|0.8086854219436646|0.8281051516532898|0.8257024884223938|0.8284809589385986|0.8289898633956909|0.8289898633956909|0.8352314233779907
0.8286269903182983|0.821890115737915|0.7879315614700317|0.819499135017395|0.7227128744125366|0.7821646332740784|0.8320366144180298|0.8176090717315674|0.8290553092956543|0.8292772769927979|0.8337833285331726|0.8096932768821716|0.8317641019821167|0.8323029279708862
0.850335955619812|0.8510656952857971|0.8453184366226196|0.8492797613143921|0.838864266872406|0.84178227186203|0.8417742252349854|0.8502514362335205|0.8510445356369019|0.8408627510070801|0.8495872020721436|0.8504499793052673|0.8504499793052673|0.8446316123008728
0.8374065160751343|0.8398969173431396|0.8374065160751343|0.8389655351638794|0.8328176140785217|0.8398878574371338|0.8389655351638794|0.8357808589935303|0.8350446224212646|0.8389655351638794|0.8390532732009888|0.8350446224212646|0.8389655351638794|0.8370355367660522
0.8162620663642883|0.8345872163772583|0.814744770526886|0.8250662088394165|0.8156338334083557|0.8118773698806763|0.8286210298538208|0.8212563991546631|0.8314589262008667|0.8327293395996094|0.8367857933044434|0.8305610418319702|0.8377107381820679|0.8263757824897766
0.8453547954559326|0.8189793825149536|0.8280580043792725|0.820400595664978|0.8366745710372925|0.808991014957428|0.8429778814315796|0.7821486592292786|0.8411922454833984|0.8446289896965027|0.8441302180290222|0.8348825573921204|0.8379907608032227|0.8382684588432312
0.736339807510376|0.7871332764625549|0.8006408214569092|0.7944604754447937|0.7893370389938354|0.8072546720504761|0.8072546720504761|0.7782589793205261|0.8003450632095337|0.8091351985931396|0.7759209275245667|0.8015989065170288|0.8072546720504761|0.7746634483337402
0.7957926988601685|0.8014492988586426|0.7986502647399902|0.8028225898742676|0.8114619255065918|0.7253532409667969|0.7738974690437317|0.7244246006011963|0.813850998878479|0.7880797386169434|0.7818785309791565|0.7920370101928711|0.8071855306625366|0.795009195804596
0.7959712147712708|0.8233168721199036|0.8042261600494385|0.8061612844467163|0.7952662706375122|0.8236839771270752|0.820293128490448|0.8178603053092957|0.6912838816642761|0.814469575881958|0.8170905113220215|0.8235886096954346|0.8108370304107666|0.8278836011886597
0.7919004559516907|0.8125758171081543|0.801724910736084|0.7937990427017212|0.7785207033157349|0.7206882238388062|0.8075169324874878|0.7938724160194397|0.8117341995239258|0.7930970191955566|0.8160555362701416|0.8082876205444336|0.8105131387710571|0.7942172288894653
0.7944966554641724|0.8061082363128662|0.8044615983963013|0.8198217749595642|0.8108382225036621|0.8160163760185242|0.8051839470863342|0.802472710609436|0.8119379878044128|0.8164077997207642|0.813652753829956|0.8079767227172852|0.8191992044448853|0.8049837350845337
0.8236552476882935|0.8251795768737793|0.7707728147506714|0.8215932846069336|0.8313772678375244|0.8087428212165833|0.8101879358291626|0.8293560743331909|0.8296681642532349|0.8270014524459839|0.8293560743331909|0.8306213617324829|0.8293560743331909|0.8127151727676392
0.820777177810669|0.814419150352478|0.8166470527648926|0.820777177810669|0.7941871881484985|0.8234502673149109|0.8187848329544067|0.8224983215332031|0.820777177810669|0.8204967975616455|0.8212868571281433|0.819634199142456|0.820777177810669|0.820777177810669
0.831780195236206|0.8287628889083862|0.8315067291259766|0.8260642290115356|0.7807071805000305|0.8305162191390991|0.8291735649108887|0.832728385925293|0.8298503160476685|0.8369098901748657|0.8319211602210999|0.8260728716850281|0.8305162191390991|0.8313469886779785
0.8521666526794434|0.8477668166160583|0.8484480381011963|0.8495504856109619|0.8469831943511963|0.8478142619132996|0.8475501537322998|0.850260853767395|0.850260853767395|0.8490977883338928|0.850260853767395|0.8508490920066833|0.8508490920066833|0.8521666526794434
0.8556464314460754|0.8530803322792053|0.8534374237060547|0.8539409637451172|0.8522733449935913|0.8520652651786804|0.8577278256416321|0.8577278256416321|0.8599399924278259|0.8518481254577637|0.8645249605178833|0.8651012182235718|0.8601218461990356|0.8233413696289062
0.8522214889526367|0.8509601950645447|0.8323631286621094|0.8491922616958618|0.8433622121810913|0.8436843156814575|0.850853443145752|0.8448973298072815|0.8496047258377075|0.847207248210907|0.8530473113059998|0.8475611209869385|0.8496047258377075|0.8258332014083862
0.8526086807250977|0.8306959867477417|0.8525964021682739|0.8384962677955627|0.8353472948074341|0.8503711819648743|0.8545145988464355|0.8517917394638062|0.8545145988464355|0.8400182127952576|0.8546912670135498|0.8483404517173767|0.8532612919807434|0.8541615009307861
0.827767550945282|0.8281353712081909|0.7928482294082642|0.8020639419555664|0.7553980350494385|0.804048478603363|0.8178126811981201|0.8141167163848877|0.8282198905944824|0.81504225730896|0.8276150226593018|0.8182958364486694|0.8219485878944397|0.8239142894744873
0.8605724573135376|0.8563979864120483|0.8551025986671448|0.8604316115379333|0.8570917844772339|0.8586897850036621|0.8586897850036621|0.8563979864120483|0.8580305576324463|0.8586897850036621|0.8586897850036621|0.8586897850036621|0.8592199683189392|0.8525651693344116
0.838374137878418|0.8376851081848145|0.8262712359428406|0.8329989910125732|0.8152269124984741|0.822467565536499|0.8373255729675293|0.7850997447967529|0.8346372246742249|0.8376739621162415|0.8373783826828003|0.7821217179298401|0.8373804688453674|0.8367584943771362
0.44270309805870056|0.6737446784973145|0.6552641987800598|0.6040681004524231|0.560324490070343|0.6828813552856445|0.6865631937980652|0.5607286095619202|0.584172785282135|0.669904351234436|0.6825520992279053|0.6857254505157471|0.6820261478424072|0.7004587650299072
0.7556489109992981|0.7405589818954468|0.7994371652603149|0.7640143632888794|0.7276120185852051|0.7939062118530273|0.7844815850257874|0.7758836150169373|0.7673001289367676|0.7792245149612427|0.776873767375946|0.7778644561767578|0.773513913154602|0.7386515140533447
0.8297634720802307|0.8341952562332153|0.8357248306274414|0.8337726593017578|0.8279733657836914|0.8323851823806763|0.817271888256073|0.8324010372161865|0.8356653451919556|0.830665111541748|0.8357962369918823|0.8365117311477661|0.8266341090202332|0.8297634720802307
0.8559344410896301|0.8561062812805176|0.8474020957946777|0.8526941537857056|0.8418008089065552|0.8557524681091309|0.8556013703346252|0.8486756086349487|0.8550348281860352|0.8565446138381958|0.8565446138381958|0.8549230098724365|0.8580214381217957|0.8569871187210083
0.7858263254165649|0.8053027391433716|0.7802947759628296|0.7976087331771851|0.7603937387466431|0.74150550365448|0.8081956505775452|0.7474631071090698|0.7914358973503113|0.7591642141342163|0.8082881569862366|0.7961307168006897|0.8134631514549255|0.8117667436599731
0.7102075815200806|0.6947091221809387|0.5569958686828613|0.6300468444824219|0.7102727293968201|0.6600448489189148|0.7192617654800415|0.7252615690231323|0.7164257764816284|0.7184537053108215|0.7047951221466064|0.7310248017311096|0.6880916357040405|0.7223279476165771
0.7271690368652344|0.6677875518798828|0.7076624631881714|0.7203019261360168|0.6656351089477539|0.31558313965797424|0.737644374370575|0.6811033487319946|0.7083691358566284|0.67323899269104|0.7051634788513184|0.734662652015686|0.7125555872917175|0.6971760392189026
0.8355424404144287|0.83595871925354|0.8285524845123291|0.841941237449646|0.832894504070282|0.8386251330375671|0.8329823017120361|0.8438644409179688|0.8373244404792786|0.8338438272476196|0.8323092460632324|0.8322210311889648|0.8327419757843018|0.838808536529541
0.8565925359725952|0.8536940813064575|0.8507025241851807|0.861065149307251|0.8453465700149536|0.8360269069671631|0.8592117428779602|0.8528165817260742|0.8619585633277893|0.8537915945053101|0.8573567867279053|0.8552409410476685|0.8581453561782837|0.8613916635513306
0.8609410524368286|0.8564050197601318|0.8468504548072815|0.8478078842163086|0.8006554245948792|0.8614665269851685|0.8593631982803345|0.8615370988845825|0.8597200512886047|0.8615370988845825|0.8614665269851685|0.8561981320381165|0.8615450859069824|0.8609410524368286
0.8385382890701294|0.6585824489593506|0.7876865863800049|0.8358551859855652|0.8191226720809937|0.8197677135467529|0.8401428461074829|0.8313364386558533|0.839673638343811|0.8396800756454468|0.8386298418045044|0.8394239544868469|0.8403229117393494|0.8385382890701294
0.8464213609695435|0.848372220993042|0.8477445244789124|0.8495193719863892|0.8497201204299927|0.8240357637405396|0.8345910310745239|0.8470010161399841|0.8482693433761597|0.832759439945221|0.8488135933876038|0.8483328819274902|0.8345591425895691|0.8425277471542358
0.8345929384231567|0.8476910591125488|0.8438165187835693|0.8487898111343384|0.8469113111495972|0.8424681425094604|0.853330135345459|0.8525193333625793|0.8459616899490356|0.8510011434555054|0.8522118330001831|0.851693868637085|0.8526747822761536|0.847610354423523
0.8499526977539062|0.8494349718093872|0.8496997356414795|0.8423142433166504|0.8268613815307617|0.8309812545776367|0.8509639501571655|0.84731125831604|0.8542425632476807|0.851423442363739|0.8518403768539429|0.850068211555481|0.8550260663032532|0.8531548976898193
0.8486855626106262|0.8466877937316895|0.837742269039154|0.8469521999359131|0.8475721478462219|0.8475084900856018|0.8475721478462219|0.8483150005340576|0.8466877937316895|0.8496236801147461|0.8490183353424072|0.8475721478462219|0.8475721478462219|0.8491196632385254
0.8461008071899414|0.8536985516548157|0.8461089730262756|0.8542083501815796|0.8461830019950867|0.8465278148651123|0.8538240194320679|0.8243091106414795|0.8509695529937744|0.8507773876190186|0.8525882959365845|0.8465135097503662|0.8536985516548157|0.8516252636909485
0.832898736000061|0.8378128409385681|0.8083075284957886|0.8413670063018799|0.8356236219406128|0.8260865807533264|0.8461226224899292|0.7735387086868286|0.8418405652046204|0.8466901779174805|0.84470134973526|0.8230031728744507|0.845162034034729|0.83464115858078
0.8128848671913147|0.8074331283569336|0.8027744889259338|0.8271486163139343|0.8259814977645874|0.651039719581604|0.8244941234588623|0.8127397298812866|0.8186022043228149|0.813116192817688|0.8170569539070129|0.8210267424583435|0.8219640851020813|0.8112476468086243
0.8286149501800537|0.8261780738830566|0.8381656408309937|0.8382402658462524|0.8414565324783325|0.8500766754150391|0.8460081815719604|0.8426231741905212|0.8438570499420166|0.7909607291221619|0.845108151435852|0.8446149826049805|0.8463144302368164|0.8471907377243042
0.786873459815979|0.8268759846687317|0.8328826427459717|0.8452653884887695|0.8357164859771729|0.8409603834152222|0.8331973552703857|0.7617323994636536|0.8312860727310181|0.8478322625160217|0.836538553237915|0.8425655364990234|0.8310895562171936|0.848354697227478
0.8634952902793884|0.8637866377830505|0.8648954033851624|0.8615866303443909|0.8560853600502014|0.8648210167884827|0.8647832870483398|0.8647832870483398|0.865449070930481|0.8648785352706909|0.8668723702430725|0.8650937676429749|0.8656561374664307|0.8633545637130737
0.663446843624115|0.7298126220703125|0.6950788497924805|0.7528722286224365|0.7738136053085327|0.7192889451980591|0.779823899269104|0.7405453324317932|0.7882310152053833|0.7852247953414917|0.7513501048088074|0.7578463554382324|0.7576435208320618|0.7323870658874512
0.8490430116653442|0.8563593626022339|0.8536245822906494|0.8565998077392578|0.8514505624771118|0.8558080196380615|0.8520028591156006|0.8572510480880737|0.8511425256729126|0.8553438186645508|0.8556095361709595|0.8525192141532898|0.851236879825592|0.8598929643630981
0.847484827041626|0.842350423336029|0.8485996127128601|0.8481650352478027|0.794542670249939|0.8517807722091675|0.8485996127128601|0.84760981798172|0.8473556041717529|0.8481236696243286|0.8482484817504883|0.8473556041717529|0.8485996127128601|0.8487405776977539
0.8361491560935974|0.8242920637130737|0.8331965804100037|0.8038936257362366|0.7922729253768921|0.8259596824645996|0.8339406251907349|0.8330696821212769|0.836106538772583|0.8370908498764038|0.8127433657646179|0.8243208527565002|0.8370908498764038|0.8361491560935974
0.8216055631637573|0.8027847409248352|0.8299803733825684|0.8191986083984375|0.7632125020027161|0.6864224076271057|0.8181174993515015|0.8042107820510864|0.8170276880264282|0.8246496915817261|0.803435206413269|0.8085732460021973|0.817000150680542|0.823104977607727
0.8130433559417725|0.8137319087982178|0.7887128591537476|0.8092707395553589|0.7124999761581421|0.7834029197692871|0.8210781812667847|0.8117679357528687|0.8211122751235962|0.7977536916732788|0.819580078125|0.8052452802658081|0.8176072835922241|0.786340594291687
0.8532663583755493|0.8553647398948669|0.8578760027885437|0.8534896373748779|0.8504436612129211|0.8548351526260376|0.8462174534797668|0.834614634513855|0.8530145883560181|0.8571826219558716|0.8554535508155823|0.8526982665061951|0.8524210453033447|0.8474936485290527
0.8542742729187012|0.8495347499847412|0.836359977722168|0.8505921959877014|0.850521981716156|0.8399717807769775|0.8509186506271362|0.8407201766967773|0.8529588580131531|0.8371037244796753|0.8499711751937866|0.8500327467918396|0.8510358333587646|0.8529864549636841
0.7893151044845581|0.8411091566085815|0.8173953294754028|0.8377209901809692|0.828545093536377|0.8370553255081177|0.8438453674316406|0.8119856119155884|0.8340495824813843|0.8370862007141113|0.8425579071044922|0.8406826257705688|0.8320443034172058|0.7924326658248901
0.8342073559761047|0.8275786638259888|0.827054500579834|0.8364221453666687|0.8309026956558228|0.8022030591964722|0.8189854025840759|0.8315119743347168|0.8338986039161682|0.825031042098999|0.8240952491760254|0.7743188738822937|0.8311684131622314|0.7948728799819946
0.8567385673522949|0.8514212965965271|0.846125066280365|0.8499859571456909|0.8499636650085449|0.8533735871315002|0.8536572456359863|0.850695013999939|0.8523427844047546|0.8533735871315002|0.8544613718986511|0.8537359237670898|0.8544613718986511|0.8551621437072754
0.840400218963623|0.8433847427368164|0.8395981788635254|0.8367209434509277|0.8333719968795776|0.8355262875556946|0.8396851420402527|0.8332746624946594|0.8422986268997192|0.8377341032028198|0.8411209583282471|0.8351469039916992|0.8436201214790344|0.8388828039169312
0.8473145365715027|0.8438001871109009|0.8487505912780762|0.8464135527610779|0.8461472392082214|0.8424324989318848|0.8476718068122864|0.8468549251556396|0.8484097123146057|0.8467427492141724|0.8483415842056274|0.850327730178833|0.8483694791793823|0.8473145365715027
0.8168564438819885|0.7686653733253479|0.8004030585289001|0.8087629079818726|0.7990045547485352|0.8358638286590576|0.8488056659698486|0.8312720060348511|0.7976912260055542|0.8066835403442383|0.8401410579681396|0.8363073468208313|0.8460471034049988|0.8184300661087036
0.8079700469970703|0.8484600782394409|0.822136402130127|0.8118317127227783|0.8334552049636841|0.8213188052177429|0.8130409717559814|0.8330156207084656|0.8162431716918945|0.7805438041687012|0.8162431716918945|0.8090647459030151|0.843503475189209|0.8159372806549072
0.8307027816772461|0.828454852104187|0.8287173509597778|0.825813353061676|0.8232976794242859|0.8235782384872437|0.8248040676116943|0.8207177519798279|0.8219702243804932|0.8317756056785583|0.8189691305160522|0.8268368244171143|0.8240200877189636|0.8319676518440247
0.8363950252532959|0.8293553590774536|0.8180719614028931|0.8297063708305359|0.8286575675010681|0.825789213180542|0.8319700360298157|0.8336774706840515|0.8304067254066467|0.8330918550491333|0.831045925617218|0.8324801921844482|0.8317561149597168|0.8351203203201294
0.8283270597457886|0.818156898021698|0.8268224000930786|0.8377270102500916|0.8392565250396729|0.8226307034492493|0.8475950956344604|0.8226737976074219|0.83249831199646|0.8215044736862183|0.8470543622970581|0.8400177955627441|0.844577431678772|0.8459302186965942
0.8257349729537964|0.834614098072052|0.8338679075241089|0.8310987949371338|0.8261067867279053|0.8266284465789795|0.8282421827316284|0.8236199021339417|0.8242462873458862|0.8225882053375244|0.8258697986602783|0.8234972357749939|0.8168522119522095|0.8254562616348267
0.7840683460235596|0.7946157455444336|0.8055816292762756|0.7976179122924805|0.7548718452453613|0.755449116230011|0.7903562188148499|0.781582772731781|0.7981258630752563|0.7941997647285461|0.8081159591674805|0.7865386009216309|0.7907329797744751|0.8114386796951294
0.8565840125083923|0.8573943972587585|0.8517149686813354|0.8564214706420898|0.8542587161064148|0.8485199213027954|0.8576152324676514|0.8516309857368469|0.8549059629440308|0.854184627532959|0.8579702377319336|0.8573906421661377|0.8534996509552002|0.8562376499176025
0.852175235748291|0.8442979454994202|0.8428994417190552|0.8494567275047302|0.8455026149749756|0.8485983610153198|0.8491969108581543|0.8369194269180298|0.852175235748291|0.8489275574684143|0.8514587879180908|0.8483521938323975|0.852175235748291|0.8494567275047302
0.8397056460380554|0.8431457281112671|0.8448400497436523|0.8427643775939941|0.8431623578071594|0.8428912162780762|0.8438161015510559|0.8439812660217285|0.842094361782074|0.8415824174880981|0.8395037651062012|0.8443738222122192|0.8444066047668457|0.838020920753479
0.8383864760398865|0.8297195434570312|0.8364758491516113|0.8408889174461365|0.8365204334259033|0.8339452743530273|0.8303629159927368|0.8387744426727295|0.8383864760398865|0.8231070041656494|0.825735330581665|0.8290355205535889|0.8290438652038574|0.8327146768569946
0.8390407562255859|0.8324570059776306|0.8414270877838135|0.767025887966156|0.8289848566055298|0.7954922914505005|0.836891770362854|0.8302426338195801|0.8372702598571777|0.8358342051506042|0.840211033821106|0.832909107208252|0.8365029096603394|0.8402801752090454
0.8452548980712891|0.8417088985443115|0.8379855751991272|0.844918966293335|0.8348408937454224|0.8398054838180542|0.8459731340408325|0.8355581760406494|0.8459731340408325|0.8400868773460388|0.8452548980712891|0.8473927974700928|0.8481310606002808|0.8452548980712891
0.8490867614746094|0.8479081392288208|0.846779465675354|0.8421902060508728|0.813336193561554|0.851361870765686|0.8506264686584473|0.8465443253517151|0.8388042449951172|0.848886251449585|0.8551744818687439|0.8448918461799622|0.8494707345962524|0.8548800945281982
0.8616186380386353|0.8622915744781494|0.8547106385231018|0.8654510378837585|0.8564291000366211|0.8638288974761963|0.8632839322090149|0.8636724948883057|0.8638255596160889|0.8649004697799683|0.8654510378837585|0.8643635511398315|0.8635335564613342|0.8649128079414368
0.8316879272460938|0.8258785009384155|0.8319545984268188|0.833341121673584|0.832582950592041|0.8154208660125732|0.8318305015563965|0.8158770203590393|0.8299740552902222|0.8370792865753174|0.8385161757469177|0.8333379030227661|0.837505578994751|0.8337832689285278
0.8500115871429443|0.8498485684394836|0.8210208415985107|0.7777544856071472|0.7736496329307556|0.8368064165115356|0.8479523658752441|0.8537863492965698|0.8496312499046326|0.8255767822265625|0.8538447618484497|0.8354438543319702|0.8362393975257874|0.8610185384750366
0.8619064688682556|0.8527416586875916|0.8479605913162231|0.8477354049682617|0.8560739755630493|0.8456704616546631|0.8625458478927612|0.8304218053817749|0.854663074016571|0.8396807909011841|0.8642616271972656|0.8649075031280518|0.8570905923843384|0.8612896800041199
0.8636667132377625|0.8639636039733887|0.8593398332595825|0.8651816844940186|0.8640021681785583|0.8603216409683228|0.8658537864685059|0.8547908067703247|0.8656003475189209|0.8654868006706238|0.8664050102233887|0.8623224496841431|0.8661760091781616|0.864163875579834
0.8716223239898682|0.8717226982116699|0.8749023675918579|0.8727043271064758|0.8714606761932373|0.8736567497253418|0.8723889589309692|0.873308539390564|0.8713319897651672|0.8687230944633484|0.867019772529602|0.869511604309082|0.8723889589309692|0.8741552829742432
0.8436053395271301|0.8426609039306641|0.8532854318618774|0.7873380184173584|0.7582191228866577|0.780768632888794|0.8573695421218872|0.7820312976837158|0.8578384518623352|0.797370970249176|0.8578384518623352|0.7905780076980591|0.8584952354431152|0.8543596267700195
0.8493388295173645|0.8501754999160767|0.8459762334823608|0.8512076735496521|0.6275476217269897|0.839985728263855|0.8530615568161011|0.853062093257904|0.8494813442230225|0.8445581197738647|0.8530615568161011|0.842115581035614|0.8533743023872375|0.8320707082748413
0.8664746284484863|0.8662357330322266|0.862503707408905|0.856848955154419|0.8539316058158875|0.8609535694122314|0.8642699718475342|0.8662357330322266|0.8646260499954224|0.8674942255020142|0.8644970655441284|0.8642397522926331|0.8629581332206726|0.8673569560050964
